epoch,train_loss,val_loss,accuracy,precision,recall,f1,auc
1,0.6935500241138718,0.7323974221944809,0.7423638778220452,0.42924528301886794,0.9161073825503355,0.5845824411134903,0.8934563758389261
2,0.3715135270898992,0.7088346034288406,0.7921646746347941,0.4861878453038674,0.8859060402684564,0.6278240190249703,0.9083459264856216
3,0.23057167922908609,0.7638583754499754,0.8359893758300133,0.5586206896551724,0.8154362416107382,0.6630286493860846,0.90877650117783
4,0.15243394373154098,1.0644376451770465,0.8366533864541833,0.5726256983240223,0.6879194630872483,0.625,0.9003177919018623
5,0.16019620444964278,1.0215087855855625,0.8419654714475432,0.5867052023121387,0.6812080536912751,0.6304347826086957,0.8972926574514424
6,0.1031244157390161,1.3012395227948825,0.8439575033200531,0.6053511705685619,0.6073825503355704,0.6063651591289783,0.8994649762211654
7,0.05977748066440902,0.8854037821292877,0.8413014608233732,0.5724815724815725,0.7818791946308725,0.6609929078014184,0.9171768745277569
8,0.036756702948530964,1.3028161923090618,0.848605577689243,0.6060606060606061,0.6711409395973155,0.6369426751592356,0.9085126005600248
9,0.033472810302522374,1.4613635887702305,0.8565737051792829,0.6507352941176471,0.5939597315436241,0.6210526315789474,0.9093126361171608
10,0.01608310271985829,1.4133660321434338,0.851261620185923,0.625,0.6208053691275168,0.622895622895623,0.9115988488377262
11,0.010272276601013304,1.6639576678474743,0.8585657370517928,0.6579925650557621,0.5939597315436241,0.6243386243386243,0.9097376550068892
12,0.008459745520535349,1.5840717802445095,0.8592297476759628,0.6557971014492754,0.6073825503355704,0.6306620209059234,0.915272623227699
13,0.005476961642588404,1.4312064821521442,0.8579017264276229,0.6418918918918919,0.6375838926174496,0.6397306397306397,0.9161018267478555
14,0.005889724790838293,1.4380427201588948,0.853253652058433,0.6230031948881789,0.6543624161073825,0.6382978723404256,0.9112099426641183
15,0.003758671111956408,1.6110323344667752,0.8552456839309429,0.644927536231884,0.5973154362416108,0.6202090592334495,0.9124558313702831
16,0.0026231778134718875,1.6545615494251251,0.8559096945551129,0.6472727272727272,0.5973154362416108,0.6212914485165794,0.9123058247033201
17,0.002611466973162764,1.8261438806851704,0.850597609561753,0.6346863468634686,0.5771812080536913,0.6045694200351494,0.9059222076536735
18,0.0026428444842829116,1.6987783685326576,0.8565737051792829,0.6443661971830986,0.6140939597315436,0.6288659793814433,0.9102654562424997
19,0.0033046899339586326,1.710401212175687,0.8585657370517928,0.6512455516014235,0.6140939597315436,0.6321243523316062,0.9096904306858082
20,0.002553139783875932,1.8940123269955318,0.8539176626826029,0.6535433070866141,0.5570469798657718,0.6014492753623188,0.9092959687097205
